mcc,mnc,lac,cell_id,short_cell_id,rnc,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring,discovered_at,device,rsrp,rsrq,rssi,rssnr,cqi,rscp,csi_rsrp,csi_rsrq,csi_sinr,ss_rsrp,ss_rsrq,ss_sinr,cdma_dbm,cdma_ecio,evdo_dbm,evdo_ecio,evdo_snr,ec_no,arfcn
230,3,31055,13757,,,,28,-57,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,false,"2024-09-10T18:21:59.126Z","Xiaomi M2003J15SC",,,-57,,,,,,,,,,,,,,,,1004
230,3,31055,13759,,,,18,-77,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,true,"2024-09-10T18:21:59.126Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,988
230,3,31055,13758,,,,18,-77,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,true,"2024-09-10T18:21:59.126Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,993
230,3,31055,16879,,,,18,-77,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,true,"2024-09-10T18:21:59.126Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,997
230,3,31055,37832,,,,6,-101,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,true,"2024-09-10T18:21:59.126Z","Xiaomi M2003J15SC",,,-101,,,,,,,,,,,,,,,,982
230,3,31055,38967,,,,3,-107,,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",GSM,true,"2024-09-12T19:07:58.810Z","Xiaomi M2003J15SC",,,-107,,,,,,,,,,,,,,,,1001
230,1,29510,231933810,905991,114,376,,,0,49.607156666667,18.14247000,9.2,0,0,358.1,"2024-09-12T19:07:58.810Z",LTE,false,"2024-09-12T19:07:58.810Z","Xiaomi M2003J15SC",-115,-12,,-4,,,,,,,,,,,,,,,500
230,3,31015,14425,,,,27,-59,,49.83362500,18.17146000,7.4,0,0,533.3,"2024-09-16T12:24:12.319Z",GSM,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,24,-65,,49.83362500,18.17146000,7.4,0,0,533.3,"2024-09-16T12:24:12.319Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14508,,,,21,-71,,49.83362500,18.17146000,7.4,0,0,533.3,"2024-09-16T12:24:12.319Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,993
230,3,31015,14445,,,,10,-93,,49.83362500,18.17146000,7.4,0,0,533.3,"2024-09-16T12:24:12.319Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,1006
230,1,28722,233992303,914032,111,365,,,6,49.83362500,18.17146000,7.4,0,0,533.3,"2024-09-16T12:24:12.319Z",LTE,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",-109,-20,,-5,,,,,,,,,,,,,,,500
230,3,31015,14425,,,,27,-59,,49.833688333333,18.172596666667,6.8,0,0,533.3,"2024-09-16T12:24:15.106Z",GSM,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,24,-65,,49.833688333333,18.172596666667,6.8,0,0,533.3,"2024-09-16T12:24:15.106Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14508,,,,21,-71,,49.833688333333,18.172596666667,6.8,0,0,533.3,"2024-09-16T12:24:15.106Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,993
230,3,31015,14445,,,,10,-93,,49.833688333333,18.172596666667,6.8,0,0,533.3,"2024-09-16T12:24:15.106Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,1006
230,1,28722,233992303,914032,111,365,,,6,49.833688333333,18.172596666667,6.8,0,0,533.3,"2024-09-16T12:24:15.106Z",LTE,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",-109,-20,,-5,,,,,,,,,,,,,,,500
230,3,31015,14425,,,,27,-59,,49.833436666667,18.17315500,6.3,0,0,533.3,"2024-09-16T12:24:17.142Z",GSM,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,24,-65,,49.833436666667,18.17315500,6.3,0,0,533.3,"2024-09-16T12:24:17.142Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14508,,,,21,-71,,49.833436666667,18.17315500,6.3,0,0,533.3,"2024-09-16T12:24:17.142Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,993
230,3,31015,14445,,,,10,-93,,49.833436666667,18.17315500,6.3,0,0,533.3,"2024-09-16T12:24:17.142Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,1006
230,1,28722,233992303,914032,111,365,,,6,49.833436666667,18.17315500,6.3,0,0,533.3,"2024-09-16T12:24:17.142Z",LTE,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",-109,-20,,-5,,,,,,,,,,,,,,,500
230,3,31015,14425,,,,27,-59,,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",GSM,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1004
230,3,31015,14424,,,,24,-65,,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",GSM,true,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,984
230,3,31015,14426,,,,24,-65,,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14508,,,,19,-75,,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,993
230,3,31015,14445,,,,9,-95,,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,1006
230,1,28722,233992303,914032,111,365,,,7,49.833266666667,18.174291666667,4.8,3.83,111.91,533.2,"2024-09-16T12:24:28.150Z",LTE,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",-115,-20,,-1,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14425,,,,25,-63,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,24,-65,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14416,,,,19,-75,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,1002
230,3,31015,39723,,,,9,-95,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,996
230,3,31015,14445,,,,7,-99,,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-99,,,,,,,,,,,,,,,,1006
230,1,28722,233992303,914032,111,365,,,7,49.833076666667,18.174853333333,3.5,0,7.54,528.1,"2024-09-16T12:25:23.147Z",LTE,false,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",-113,-20,,-5,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14425,,,,26,-61,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,23,-67,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,980
230,3,31015,14416,,,,20,-73,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1002
230,3,31015,39723,,,,9,-95,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,996
230,3,31015,14445,,,,7,-99,,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-99,,,,,,,,,,,,,,,,1006
230,1,28722,234483826,915952,114,338,,,9,49.833188333333,18.175191666667,3.6,1.58,150.8,531.9,"2024-09-16T12:25:42.437Z",LTE,false,"2024-09-16T12:25:42.437Z","Xiaomi M2003J15SC",-105,-16,,-2,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14426,,,,26,-61,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,980
230,3,31015,14425,,,,23,-67,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,1004
230,3,31015,14416,,,,19,-75,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,1002
230,3,31015,14507,,,,12,-89,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,995
230,3,31015,14496,,,,10,-93,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,988
230,3,31015,39723,,,,9,-95,,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,996
230,1,28722,234299504,915232,112,360,,,0,49.833261666667,18.175213333333,3.6,0,358.44,530.3,"2024-09-16T12:26:02.295Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-106,-17,,-6,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14426,,,,27,-59,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,980
230,3,31015,14425,,,,27,-59,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-59,,,,,,,,,,,,,,,,1004
230,3,31015,14416,,,,18,-77,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-77,,,,,,,,,,,,,,,,1002
230,3,31015,14507,,,,15,-83,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,995
230,3,31015,14496,,,,11,-91,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,3,31015,39723,,,,10,-93,,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-93,,,,,,,,,,,,,,,,996
230,1,28722,234483826,915952,114,338,,,9,49.83330500,18.175386666667,3.8,0,358.44,526,"2024-09-16T12:26:42.436Z",LTE,false,"2024-09-16T12:25:42.437Z","Xiaomi M2003J15SC",-104,-17,,-4,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14425,,,,26,-61,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,25,-63,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,980
230,3,31015,14416,,,,20,-73,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1002
230,3,31015,14496,,,,11,-91,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,3,31015,14507,,,,11,-91,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,995
230,3,31015,39723,,,,9,-95,,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,996
230,1,28722,234299504,915232,112,360,,,4,49.833136666667,18.175446666667,3.5,1.16,104.67,522.5,"2024-09-16T12:26:52.331Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-100,-14,,-1,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14425,,,,26,-61,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,25,-63,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,980
230,3,31015,14416,,,,20,-73,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1002
230,3,31015,14496,,,,11,-91,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,3,31015,14507,,,,11,-91,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,995
230,3,31015,39723,,,,9,-95,,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-95,,,,,,,,,,,,,,,,996
230,1,28722,234299504,915232,112,360,,,4,49.832861666667,18.17595000,3.4,4.27,103.63,515.8,"2024-09-16T12:27:02.146Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-100,-14,,-1,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,31,-51,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-51,,,,,,,,,,,,,,,,984
230,3,31015,14425,,,,26,-61,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-61,,,,,,,,,,,,,,,,1004
230,3,31015,14426,,,,25,-63,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-63,,,,,,,,,,,,,,,,980
230,3,31015,14416,,,,19,-75,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-75,,,,,,,,,,,,,,,,1002
230,3,31015,39954,,,,13,-87,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:27:10.114Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,998
230,3,31015,39723,,,,12,-89,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-89,,,,,,,,,,,,,,,,996
230,3,31015,14496,,,,11,-91,,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,1,28722,234299504,915232,112,360,,,3,49.83266500,18.176623333333,3.6,6.6,109.07,506.1,"2024-09-16T12:27:10.114Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-96,-11,,,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,28,-57,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-57,,,,,,,,,,,,,,,,984
230,3,31015,14426,,,,24,-65,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14425,,,,24,-65,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,1004
230,3,31015,14416,,,,20,-73,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1002
230,3,31015,39954,,,,14,-85,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:27:10.114Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,998
230,3,31015,39723,,,,13,-87,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,996
230,3,31015,14496,,,,11,-91,,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,1,28722,234299504,915232,112,360,,,4,49.832398333333,18.177288333333,3.6,13.87,108.93,494.3,"2024-09-16T12:27:15.153Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-111,-20,,,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,28,-57,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-57,,,,,,,,,,,,,,,,984
230,3,31015,14426,,,,24,-65,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,980
230,3,31015,14425,,,,24,-65,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-65,,,,,,,,,,,,,,,,1004
230,3,31015,14416,,,,20,-73,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-73,,,,,,,,,,,,,,,,1002
230,3,31015,39954,,,,14,-85,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:27:10.114Z","Xiaomi M2003J15SC",,,-85,,,,,,,,,,,,,,,,998
230,3,31015,39723,,,,13,-87,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-87,,,,,,,,,,,,,,,,996
230,3,31015,14496,,,,11,-91,,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,988
230,1,28722,234299504,915232,112,360,,,4,49.83215500,18.177951666667,3.4,13.32,112.05,482.6,"2024-09-16T12:27:19.125Z",LTE,false,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",-111,-20,,,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,22,-69,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,984
230,3,31015,14416,,,,23,-67,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,1002
230,3,31015,14426,,,,22,-69,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,980
230,3,31015,14425,,,,21,-71,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-71,,,,,,,,,,,,,,,,1004
230,3,31015,39723,,,,16,-81,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-81,,,,,,,,,,,,,,,,996
230,3,31015,39954,,,,15,-83,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:27:10.114Z","Xiaomi M2003J15SC",,,-83,,,,,,,,,,,,,,,,998
230,3,31015,14507,,,,11,-91,,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",GSM,true,"2024-09-16T12:26:02.295Z","Xiaomi M2003J15SC",,,-91,,,,,,,,,,,,,,,,995
230,1,28722,234483826,915952,114,338,,,8,49.832001666667,18.17844000,3.3,13.12,111.35,478.8,"2024-09-16T12:27:22.338Z",LTE,false,"2024-09-16T12:25:42.437Z","Xiaomi M2003J15SC",-109,-20,,7,,,,,,,,,,,,,,,500
230,3,31015,14424,,,,22,-69,,49.831698333333,18.179023333333,3.1,13.33,108.67,467.9,"2024-09-16T12:27:26.113Z",GSM,false,"2024-09-16T12:24:28.150Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,984
230,3,31015,14416,,,,23,-67,,49.831698333333,18.179023333333,3.1,13.33,108.67,467.9,"2024-09-16T12:27:26.113Z",GSM,true,"2024-09-16T12:25:23.147Z","Xiaomi M2003J15SC",,,-67,,,,,,,,,,,,,,,,1002
230,3,31015,14426,,,,22,-69,,49.831698333333,18.179023333333,3.1,13.33,108.67,467.9,"2024-09-16T12:27:26.113Z",GSM,true,"2024-09-16T12:24:12.319Z","Xiaomi M2003J15SC",,,-69,,,,,,,,,,,,,,,,980
